974,Subarray Sums Divisible by K,48.9%,Medium,0.13980177259160728, https://leetcode.com/problems/subarray-sums-divisible-by-k
935,Knight Dialer,45.2%,Medium,0.09737416402517636, https://leetcode.com/problems/knight-dialer
146,LRU Cache,33.2%,Medium,0.054946555458745445, https://leetcode.com/problems/lru-cache
68,Text Justification,27.7%,Hard,0.0276451606661453, https://leetcode.com/problems/text-justification
