1185,Day of the Week,64.0%,Easy,0, https://leetcode.com/problems/day-of-the-week
1437,Check If All 1's Are at Least Length K Places Away,63.3%,Medium,0, https://leetcode.com/problems/check-if-all-1s-are-at-least-length-k-places-away
