1222,Queens That Can Attack the King,68.8%,Medium,0, https://leetcode.com/problems/queens-that-can-attack-the-king
1266,Minimum Time Visiting All Points,79.6%,Easy,0, https://leetcode.com/problems/minimum-time-visiting-all-points
